key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2015-01-01 00:31:00.0000001,3.890393617758658,2015-01-01 12:00:00 UTC,-73.94675290921161,40.71705241236873,-73.95300398341855,40.730511762447115,3
2015-01-01 00:32:00.0000001,4.367053623168031,2015-01-01 12:00:00 UTC,-73.94355834122203,40.70650515929853,-73.93412674921203,40.70475867984171,5
2015-01-01 00:33:00.0000001,3.8776113073540923,2015-01-01 12:00:00 UTC,-73.93994168030129,40.79488855372533,-73.94003038962418,40.80849023503361,1
2015-01-01 00:34:00.0000001,4.135043019473987,2015-01-01 12:00:00 UTC,-73.98337446696503,40.79656320330745,-73.97203758198404,40.79466626837293,5
2015-01-01 00:35:00.0000001,3.202330725774248,2015-01-01 12:00:00 UTC,-73.96202625951784,40.78083973481164,-73.97527459007487,40.789335580122106,4
2015-01-01 00:36:00.0000001,6.407148722079371,2015-01-01 12:00:00 UTC,-73.93828057728831,40.73046137691734,-73.9286279334445,40.70827567725783,2
2015-01-01 00:37:00.0000001,5.585658591769199,2015-01-01 12:00:00 UTC,-73.90301811353663,40.70976721140064,-73.89580822200232,40.733954989193776,2
2015-01-01 00:38:00.0000001,6.059606083744438,2015-01-01 12:00:00 UTC,-73.92723688623003,40.768423302651215,-73.94741922734434,40.78337788510365,5
2015-01-01 00:39:00.0000001,4.218057388215637,2015-01-01 12:00:00 UTC,-73.90773962429061,40.74401524937396,-73.894513445878,40.741168994331424,2
2015-01-01 00:40:00.0000001,5.299186349608448,2015-01-01 12:00:00 UTC,-73.92377879416858,40.71220382348448,-73.92284420925093,40.69248293321804,2
2015-01-01 00:41:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.94082830311076,40.74951769101113,-73.93690785807208,40.75239797469418,4
2015-01-01 00:42:00.0000001,3.691731369015439,2015-01-01 12:00:00 UTC,-73.98079766308636,40.703438852111525,-73.98944662421064,40.688999596640784,1
2015-01-01 00:43:00.0000001,5.19709142545573,2015-01-01 12:00:00 UTC,-73.93333143481075,40.79093204020788,-73.92057896468154,40.79538057558345,3
2015-01-01 00:44:00.0000001,5.314983791691789,2015-01-01 12:00:00 UTC,-73.93766204340402,40.72587799816,-73.9495205666964,40.72999365535164,5
2015-01-01 00:45:00.0000001,2.6093646823292485,2015-01-01 12:00:00 UTC,-73.93975308295428,40.7662522284354,-73.93143216277055,40.75683819674538,1
2015-01-01 00:46:00.0000001,4.138967401208843,2015-01-01 12:00:00 UTC,-73.95102141320118,40.731171107608944,-73.94281533844209,40.742380777845085,3
2015-01-01 00:47:00.0000001,3.3331577697667765,2015-01-01 12:00:00 UTC,-73.94713433960108,40.75200680211778,-73.9568760138828,40.76006254914584,1
2015-01-01 00:48:00.0000001,4.01339881012449,2015-01-01 12:00:00 UTC,-73.9665557472882,40.75467102793433,-73.94672201129397,40.764429261307214,5
2015-01-01 00:49:00.0000001,3.01653755047354,2015-01-01 12:00:00 UTC,-73.94806873073577,40.71848544555255,-73.94575344593359,40.718574022589245,4
2015-01-01 00:50:00.0000001,5.20022042546249,2015-01-01 12:00:00 UTC,-73.98024440943216,40.79695846277645,-73.97370548332945,40.78280322210731,4
2015-01-01 00:51:00.0000001,4.765038359389249,2015-01-01 12:00:00 UTC,-73.91948256026397,40.77751328233611,-73.93475376821733,40.78729200505822,4
2015-01-01 00:52:00.0000001,4.315407000344829,2015-01-01 12:00:00 UTC,-73.98142230453013,40.79394989415642,-73.96024500450004,40.79124618016506,1
2015-01-01 00:53:00.0000001,4.867164758257517,2015-01-01 12:00:00 UTC,-73.99150337101105,40.78948273504276,-74.0037489404133,40.77558493361084,5
2015-01-01 00:54:00.0000001,3.8366094114143854,2015-01-01 12:00:00 UTC,-73.95637539736428,40.75978999788111,-73.94612653303662,40.77331039154085,2
2015-01-01 00:55:00.0000001,5.2352765223455,2015-01-01 12:00:00 UTC,-73.9341692560494,40.79218742350231,-73.94411697322872,40.81318149870734,2
2015-01-01 00:56:00.0000001,4.516827325795843,2015-01-01 12:00:00 UTC,-73.95622831750664,40.7088492502052,-73.96241820553512,40.708436768915405,4
2015-01-01 00:57:00.0000001,2.721521941530612,2015-01-01 12:00:00 UTC,-73.97232458680487,40.71959828624192,-73.96443704636602,40.74118949778795,1
2015-01-01 00:58:00.0000001,4.328854430683702,2015-01-01 12:00:00 UTC,-73.94418288161096,40.70452272889106,-73.9339073544742,40.70543587617717,2
2015-01-01 00:59:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.96529976645878,40.73253303307633,-73.97801260894992,40.72872847403467,1
2015-01-01 01:00:00.0000001,4.98793376560308,2015-01-01 12:00:00 UTC,-73.90671323098734,40.73886772896895,-73.89580850929677,40.7325631444271,5
2015-01-01 01:01:00.0000001,3.805144064941635,2015-01-01 12:00:00 UTC,-73.90773548603964,40.727134903177394,-73.8972856810883,40.74350572725732,4
2015-01-01 01:02:00.0000001,2.5023208653325075,2015-01-01 12:00:00 UTC,-73.9497628180028,40.78287375091519,-73.95914235209125,40.775072312101315,3
2015-01-01 01:03:00.0000001,4.954898474029024,2015-01-01 12:00:00 UTC,-73.96721160059818,40.73567533266936,-73.95122512466226,40.74302802576911,4
2015-01-01 01:04:00.0000001,4.424650227522709,2015-01-01 12:00:00 UTC,-73.92628675860433,40.72809345096874,-73.94085533488682,40.72250181261815,3
2015-01-01 01:05:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.99632870565169,40.75426960831582,-74.00257643147947,40.74966654069008,2
2015-01-01 01:06:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.95252309939563,40.71409242249748,-73.94773307315471,40.724394919437174,3
2015-01-01 01:07:00.0000001,3.2468650258098197,2015-01-01 12:00:00 UTC,-73.96636766057297,40.7802196980754,-73.97490332342,40.77641932961251,1
2015-01-01 01:08:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.90794641148975,40.70745506436798,-73.90530822063295,40.70340711057377,3
2015-01-01 01:09:00.0000001,2.596699793857186,2015-01-01 12:00:00 UTC,-73.99879969727273,40.79868869366005,-73.99638893648469,40.810016740631795,2
2015-01-01 01:10:00.0000001,4.223935092682831,2015-01-01 12:00:00 UTC,-73.94471851242817,40.77722447692967,-73.94658925512739,40.79319844986188,2
2015-01-01 01:11:00.0000001,2.586989039862667,2015-01-01 12:00:00 UTC,-73.92593364189334,40.71987156815342,-73.91760963650744,40.726318466186264,4
2015-01-01 01:12:00.0000001,3.6199887191082,2015-01-01 12:00:00 UTC,-73.9514982012476,40.70055221171236,-73.95378180917417,40.69400451395612,2
2015-01-01 01:13:00.0000001,4.550797059354727,2015-01-01 12:00:00 UTC,-73.99145969698372,40.78154614284548,-73.98914428629558,40.776440057852504,1
2015-01-01 01:14:00.0000001,3.500698349612805,2015-01-01 12:00:00 UTC,-73.90275386099721,40.77068573438476,-73.89128914222233,40.77148488702216,3
2015-01-01 01:15:00.0000001,3.483486158751284,2015-01-01 12:00:00 UTC,-73.9481989568624,40.772900716804095,-73.94029209476214,40.77611001742335,5
2015-01-01 01:16:00.0000001,5.780515933368461,2015-01-01 12:00:00 UTC,-73.9385813755681,40.777127034668595,-73.93072120265997,40.7672483755672,2
2015-01-01 01:17:00.0000001,2.670116681071131,2015-01-01 12:00:00 UTC,-73.97633902172925,40.70740446517341,-73.98783081775142,40.71463484456921,3
2015-01-01 01:18:00.0000001,4.222949194288851,2015-01-01 12:00:00 UTC,-73.95165019148932,40.73584657285443,-73.9464022657343,40.736701706150825,4
2015-01-01 01:19:00.0000001,5.498398819359927,2015-01-01 12:00:00 UTC,-73.95708505080417,40.711586905952515,-73.96587003871386,40.69442982276613,5
2015-01-01 01:20:00.0000001,4.937014012644661,2015-01-01 12:00:00 UTC,-73.9925104157998,40.786310342587555,-74.00532456559758,40.777021077762946,4
2015-01-01 01:21:00.0000001,4.300950678390695,2015-01-01 12:00:00 UTC,-73.98938396464526,40.76232981268276,-73.9901010281081,40.757288525946244,1
2015-01-01 01:22:00.0000001,3.687800421633822,2015-01-01 12:00:00 UTC,-73.91625274803813,40.73308980248527,-73.92529569990465,40.732361225596854,4
2015-01-01 01:23:00.0000001,3.965106330377643,2015-01-01 12:00:00 UTC,-73.97601800477935,40.7063558350286,-73.96811182759095,40.72524862298364,3
2015-01-01 01:24:00.0000001,4.443215492721585,2015-01-01 12:00:00 UTC,-73.98050417285013,40.73109823217157,-73.97235881825318,40.733479945232965,5
2015-01-01 01:25:00.0000001,5.712958546537328,2015-01-01 12:00:00 UTC,-73.94950885487499,40.73251833220267,-73.96853511723931,40.72411061330369,4
2015-01-01 01:26:00.0000001,4.46249710762768,2015-01-01 12:00:00 UTC,-73.92312528686375,40.7729606178338,-73.93140831225952,40.775166925876874,4
2015-01-01 01:27:00.0000001,4.046148814882513,2015-01-01 12:00:00 UTC,-73.9938053481421,40.76375574713552,-74.00840321486129,40.760234869660984,1
2015-01-01 01:28:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.94231920803618,40.78872127425763,-73.94694550080212,40.791968856652964,3
2015-01-01 01:29:00.0000001,3.4290910184083825,2015-01-01 12:00:00 UTC,-73.98807895571595,40.747221492516196,-73.98352719901726,40.753027169386556,4
2015-01-01 01:30:00.0000001,4.675494904242525,2015-01-01 12:00:00 UTC,-73.99635389491743,40.711959424593836,-73.99877677589922,40.724051731066076,3
2015-01-01 01:31:00.0000001,4.114610881974525,2015-01-01 12:00:00 UTC,-73.99472560478378,40.7713244787223,-74.00062319719045,40.771081613765595,2
2015-01-01 01:32:00.0000001,4.162368473765694,2015-01-01 12:00:00 UTC,-73.91658358917915,40.77607850486169,-73.90358182391103,40.79246811013768,1
2015-01-01 01:33:00.0000001,5.292643923235555,2015-01-01 12:00:00 UTC,-73.98820275163719,40.75612771975695,-74.01125132336315,40.76520794638231,1
2015-01-01 01:34:00.0000001,2.6161156531608762,2015-01-01 12:00:00 UTC,-73.99548486355877,40.777096717995455,-73.9831161446236,40.770022322547334,1
2015-01-01 01:35:00.0000001,5.760848125656787,2015-01-01 12:00:00 UTC,-73.9562100112857,40.74937955963644,-73.96165289421727,40.77147811629392,3
2015-01-01 01:36:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.91560065280581,40.7522732829382,-73.91638174290694,40.7555432280709,4
2015-01-01 01:37:00.0000001,4.2729521891227975,2015-01-01 12:00:00 UTC,-73.97375916235107,40.74275410183586,-73.97903279572827,40.73440285679614,4
2015-01-01 01:38:00.0000001,3.6118069327171596,2015-01-01 12:00:00 UTC,-73.95782873824741,40.70254191267441,-73.94239985719203,40.719071043186716,3
2015-01-01 01:39:00.0000001,5.946466165362254,2015-01-01 12:00:00 UTC,-73.99600774674363,40.71078914269933,-74.00831753171168,40.731566918551316,3
2015-01-01 01:40:00.0000001,2.8568838764175735,2015-01-01 12:00:00 UTC,-73.95509214858652,40.70314291856867,-73.9549747848893,40.702812665931475,2
2015-01-01 01:41:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.9422386919363,40.76364104112638,-73.9369643054177,40.75860453852262,5
2015-01-01 01:42:00.0000001,4.811554839322584,2015-01-01 12:00:00 UTC,-73.94290929462478,40.73143559810763,-73.95901932230363,40.72971184853309,5
2015-01-01 01:43:00.0000001,3.074564952370114,2015-01-01 12:00:00 UTC,-73.96675733078257,40.75085706911647,-73.97595631248703,40.75800438639165,1
2015-01-01 01:44:00.0000001,4.5359742959277565,2015-01-01 12:00:00 UTC,-73.96844668193368,40.790756647392605,-73.96992846726867,40.80353521394291,4
2015-01-01 01:45:00.0000001,3.280227501613058,2015-01-01 12:00:00 UTC,-73.98933763810633,40.72492922291489,-73.99820428845318,40.730634096223525,1
2015-01-01 01:46:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.96332016793538,40.741038292303564,-73.97147608564757,40.742055524388284,4
2015-01-01 01:47:00.0000001,3.0559085454423407,2015-01-01 12:00:00 UTC,-73.99005053311271,40.7755551138543,-73.99354915974347,40.79053523155735,4
2015-01-01 01:48:00.0000001,2.7905725070763245,2015-01-01 12:00:00 UTC,-73.9233404055288,40.72287981654917,-73.91684459221234,40.71975145181865,2
2015-01-01 01:49:00.0000001,4.9545822107704165,2015-01-01 12:00:00 UTC,-73.90337257022519,40.70769799098288,-73.90679974799397,40.71800718436655,3
2015-01-01 01:50:00.0000001,4.517379820912237,2015-01-01 12:00:00 UTC,-73.90299255433334,40.72897514529138,-73.8922082923886,40.726094517307864,3
2015-01-01 01:51:00.0000001,5.210738306541865,2015-01-01 12:00:00 UTC,-73.91349289006247,40.7161221287254,-73.92347046788906,40.72043235830551,3
2015-01-01 01:52:00.0000001,5.410697586157724,2015-01-01 12:00:00 UTC,-73.93992078506604,40.792969765234254,-73.95244000767077,40.79183413958635,5
2015-01-01 01:53:00.0000001,3.892404116127578,2015-01-01 12:00:00 UTC,-73.92991343027562,40.78081203795644,-73.91064997621841,40.78025351612991,3
2015-01-01 01:54:00.0000001,3.0700179070839457,2015-01-01 12:00:00 UTC,-73.97147941973196,40.76334037565104,-73.97805900100862,40.75956651047642,5
2015-01-01 01:55:00.0000001,3.9667836143893758,2015-01-01 12:00:00 UTC,-73.93692295798274,40.78714605901877,-73.95003207805347,40.80059459933057,1
2015-01-01 01:56:00.0000001,3.7184450855494875,2015-01-01 12:00:00 UTC,-73.95443504505602,40.780367207689906,-73.97185558447373,40.77303794730882,5
2015-01-01 01:57:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.95179826602231,40.7186570058886,-73.94104723148422,40.711254683363116,4
2015-01-01 01:58:00.0000001,4.633531239215014,2015-01-01 12:00:00 UTC,-73.92422234396248,40.789255899848996,-73.92763538910908,40.81046583550745,2
2015-01-01 01:59:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.97180816444028,40.75393422419157,-73.97434526179094,40.76371269983811,2
2015-01-01 02:00:00.0000001,4.85624911499826,2015-01-01 12:00:00 UTC,-73.96819603883056,40.780744015516404,-73.96978805594642,40.75689287852948,4
2015-01-01 02:01:00.0000001,5.77575819305331,2015-01-01 12:00:00 UTC,-73.90753582088715,40.78960912999235,-73.89740639204045,40.783956542600244,1
2015-01-01 02:02:00.0000001,3.811516326382584,2015-01-01 12:00:00 UTC,-73.9943775705149,40.731800347497185,-73.99617286885466,40.713680454121565,2
2015-01-01 02:03:00.0000001,5.224280066622571,2015-01-01 12:00:00 UTC,-73.95143657015866,40.71100519245277,-73.92799603237033,40.70149828551862,4
2015-01-01 02:04:00.0000001,6.548012134459829,2015-01-01 12:00:00 UTC,-73.90871991995922,40.72279351625419,-73.90738231421868,40.691408369591855,2
2015-01-01 02:05:00.0000001,3.850876662564894,2015-01-01 12:00:00 UTC,-73.93896369921819,40.74271077886262,-73.92834585154861,40.741340883085684,5
2015-01-01 02:06:00.0000001,4.189782419211109,2015-01-01 12:00:00 UTC,-73.94535929257879,40.78180147659225,-73.93730689399975,40.770382058400635,2
2015-01-01 02:07:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.97502558207707,40.786073058325634,-73.97539005527965,40.7866721108936,5
2015-01-01 02:08:00.0000001,3.995997612040621,2015-01-01 12:00:00 UTC,-73.96567245109355,40.70069521305312,-73.97154216095376,40.684444000464296,5
2015-01-01 02:09:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.91479515841954,40.751074730257756,-73.91147551913387,40.751903848789475,2
2015-01-01 02:10:00.0000001,4.003583018002853,2015-01-01 12:00:00 UTC,-73.94407818682316,40.741741100314876,-73.93897719951109,40.73759193753367,2
2015-01-01 02:11:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.94852578062432,40.722210781047075,-73.95425164110559,40.73723031069896,5
2015-01-01 02:12:00.0000001,4.892213529743448,2015-01-01 12:00:00 UTC,-73.990042028646,40.71198653673337,-73.9883786399865,40.726100105350824,2
2015-01-01 02:13:00.0000001,2.5608733835343473,2015-01-01 12:00:00 UTC,-73.99839718435449,40.733761517140366,-73.98603513457189,40.74161497317047,1
2015-01-01 02:14:00.0000001,5.558164527934403,2015-01-01 12:00:00 UTC,-73.9036314811313,40.79429097039125,-73.8829320037406,40.79102483258464,3
2015-01-01 02:15:00.0000001,4.307589943340181,2015-01-01 12:00:00 UTC,-73.96230138327132,40.73232029320208,-73.95375769006783,40.75217409715468,3
2015-01-01 02:16:00.0000001,3.693371964548796,2015-01-01 12:00:00 UTC,-73.93967869379006,40.75187906217434,-73.92105109692625,40.73634870939594,4
2015-01-01 02:17:00.0000001,4.617508229093969,2015-01-01 12:00:00 UTC,-73.99202849268127,40.77030189588952,-73.99832223479333,40.75626630959388,3
2015-01-01 02:18:00.0000001,4.1356326591148465,2015-01-01 12:00:00 UTC,-73.9316885714277,40.73636296023793,-73.9246697489071,40.73552512923904,1
2015-01-01 02:19:00.0000001,4.683432799768494,2015-01-01 12:00:00 UTC,-73.90674332912941,40.79717820827209,-73.8933581340436,40.81971858936131,3
2015-01-01 02:20:00.0000001,4.139498178930694,2015-01-01 12:00:00 UTC,-73.94243347470027,40.796244729494205,-73.95139680802998,40.7942213404255,3
2015-01-01 02:21:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.98738846776246,40.72517822958254,-73.99224436888291,40.72334577715045,1
2015-01-01 02:22:00.0000001,3.4375929043357827,2015-01-01 12:00:00 UTC,-73.94182784725265,40.74972485058924,-73.9244487996343,40.73530574702812,5
2015-01-01 02:23:00.0000001,5.150937751969159,2015-01-01 12:00:00 UTC,-73.92336527868954,40.73008783098168,-73.93311626724741,40.73954712683439,3
2015-01-01 02:24:00.0000001,3.921680152613262,2015-01-01 12:00:00 UTC,-73.9593583463426,40.728484049437746,-73.97276964666915,40.73801581198104,4
2015-01-01 02:25:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.91201622520586,40.703688694735455,-73.89673640946947,40.711579446749454,3
2015-01-01 02:26:00.0000001,3.153228813190001,2015-01-01 12:00:00 UTC,-73.93513170466427,40.760956433397986,-73.92316407241447,40.75466422666951,3
2015-01-01 02:27:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.91007510817109,40.75026790232289,-73.90575390573125,40.74320083463916,1
2015-01-01 02:28:00.0000001,3.627968184551482,2015-01-01 12:00:00 UTC,-73.93764946887526,40.705147875125,-73.93810657642172,40.69221665262095,1
2015-01-01 02:29:00.0000001,2.5757222388701484,2015-01-01 12:00:00 UTC,-73.98687120279952,40.72786464642366,-73.99125644785558,40.72870337144127,4
2015-01-01 02:30:00.0000001,3.7955225960868324,2015-01-01 12:00:00 UTC,-73.96903082888949,40.790826588596666,-73.9662113401514,40.780022515303884,2
2015-01-01 02:31:00.0000001,4.4008384044268105,2015-01-01 12:00:00 UTC,-73.97982050517476,40.7239561890667,-73.96402243560074,40.712182024014204,1
2015-01-01 02:32:00.0000001,4.345977488970276,2015-01-01 12:00:00 UTC,-73.90911735022831,40.71448948720912,-73.9067316889669,40.71025258004001,2
2015-01-01 02:33:00.0000001,5.146031489509044,2015-01-01 12:00:00 UTC,-73.92395999327125,40.748945276027754,-73.90229040059879,40.744053714275914,4
2015-01-01 02:34:00.0000001,4.004438398519663,2015-01-01 12:00:00 UTC,-73.93236016310901,40.79856504541106,-73.94133958296541,40.79318526012284,3
2015-01-01 02:35:00.0000001,4.132016732355456,2015-01-01 12:00:00 UTC,-73.96990336803684,40.72420552715115,-73.97010017558011,40.72886997311955,3
2015-01-01 02:36:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.98159552279498,40.767213554740586,-73.98532610947161,40.768004032762086,2
2015-01-01 02:37:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.92435489120112,40.77616196153287,-73.93520630663274,40.77328040122776,4
2015-01-01 02:38:00.0000001,3.945566974317875,2015-01-01 12:00:00 UTC,-73.9525842054121,40.72376375439924,-73.95411504274219,40.72559388368236,4
2015-01-01 02:39:00.0000001,3.7116157110142964,2015-01-01 12:00:00 UTC,-73.97742104478493,40.77282163486119,-73.97324775176833,40.76290636445014,1
2015-01-01 02:40:00.0000001,3.1740481970671777,2015-01-01 12:00:00 UTC,-73.93833780218348,40.73677831327193,-73.93309550038396,40.73783109951103,2
2015-01-01 02:41:00.0000001,4.042340957057791,2015-01-01 12:00:00 UTC,-73.99596661478616,40.763230583059354,-73.97426209299671,40.7647366079878,1
2015-01-01 02:42:00.0000001,3.4563197658141216,2015-01-01 12:00:00 UTC,-73.96738297458718,40.76335297107609,-73.96273829988995,40.748322502482516,2
2015-01-01 02:43:00.0000001,4.867978635280204,2015-01-01 12:00:00 UTC,-73.95314430054088,40.75357746840748,-73.9416429325041,40.763534405951184,1
2015-01-01 02:44:00.0000001,4.368564066061518,2015-01-01 12:00:00 UTC,-73.98520416658906,40.709028977005445,-73.98454322412607,40.700214639953174,1
2015-01-01 02:45:00.0000001,4.964307400922124,2015-01-01 12:00:00 UTC,-73.90153455224092,40.78353024955892,-73.8847539962364,40.78443334755099,4
2015-01-01 02:46:00.0000001,5.959122455250153,2015-01-01 12:00:00 UTC,-73.97909026354104,40.732078006497176,-73.95510577068517,40.74372212390253,4
2015-01-01 02:47:00.0000001,4.136235644867797,2015-01-01 12:00:00 UTC,-73.98696468699568,40.718651851039986,-73.98165383568592,40.72790861861713,3
2015-01-01 02:48:00.0000001,3.6247753175547412,2015-01-01 12:00:00 UTC,-73.97964651261131,40.70407751415548,-73.98957310276583,40.70442084804117,3
2015-01-01 02:49:00.0000001,2.982337945148842,2015-01-01 12:00:00 UTC,-73.92309388668403,40.75908929431883,-73.9285819369118,40.75546430429001,4
2015-01-01 02:50:00.0000001,4.698891383404408,2015-01-01 12:00:00 UTC,-73.95744943407281,40.76775643618423,-73.95463009104076,40.777231555269985,4
2015-01-01 02:51:00.0000001,2.940897917206016,2015-01-01 12:00:00 UTC,-73.94345840602475,40.701658782892785,-73.93889342567223,40.70840573267087,1
2015-01-01 02:52:00.0000001,3.802809834279272,2015-01-01 12:00:00 UTC,-73.99789908430137,40.75120930582993,-73.99091483295753,40.74502565562949,3
2015-01-01 02:53:00.0000001,2.6144845882442542,2015-01-01 12:00:00 UTC,-73.99655686914267,40.722649577519796,-73.99195489233037,40.71470064104978,4
2015-01-01 02:54:00.0000001,3.913067916214583,2015-01-01 12:00:00 UTC,-73.9554174450173,40.764517279040945,-73.95534759585475,40.74379372722399,2
2015-01-01 02:55:00.0000001,2.9184248886190747,2015-01-01 12:00:00 UTC,-73.91833447567984,40.7174366429005,-73.92469646009187,40.71897696131734,2
2015-01-01 02:56:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.91147611212925,40.76909377381025,-73.9074647295166,40.76826679636007,3
2015-01-01 02:57:00.0000001,5.4731469632073795,2015-01-01 12:00:00 UTC,-73.99132934324044,40.73867353463005,-73.97277946966562,40.75003544837648,2
2015-01-01 02:58:00.0000001,2.5,2015-01-01 12:00:00 UTC,-73.9461636897899,40.793672998873674,-73.93596440373562,40.79726354980848,1
